timestamp,batch,episode_len,augmented_samples,buffer_size,loss,entropy,kl,lr_multiplier,effective_lr,explained_var_old,explained_var_new,update_steps,win_ratio,eval_wins,eval_losses,eval_ties,best_win_ratio,opponent_type
16820.029,967,27,216,10000,2.5189521312713623,1.8080265522003174,0.04352907,0.0877914951989026,0.0001755829903978052,0.21417677243546984,0.2333954199595315,5,,,,,0.4,pure_mcts
16840.952,968,37,296,10000,2.5830326080322266,1.739516019821167,0.030924391,0.0877914951989026,0.0001755829903978052,0.13864755870272094,0.16065809169505063,5,,,,,0.4,pure_mcts
16853.978,969,21,168,10000,2.683389663696289,1.8025836944580078,0.030024737,0.0877914951989026,0.0001755829903978052,0.09666129205851037,0.11836504860534924,5,,,,,0.4,pure_mcts
16865.409,970,19,152,10000,2.642129898071289,1.7482423782348633,0.024278207,0.0877914951989026,0.0001755829903978052,0.10577951346445369,0.11904496275736265,5,,,,,0.4,pure_mcts
16884.45,971,33,264,10000,2.662177562713623,1.8151884078979492,0.04260751,0.0877914951989026,0.0001755829903978052,0.13430571149471804,0.1510964593463594,5,,,,,0.4,pure_mcts
16904.419,972,39,312,10000,2.572756052017212,1.8030879497528076,0.012892377,0.0877914951989026,0.0001755829903978052,0.19443267534957387,0.20948079270485154,5,,,,,0.4,pure_mcts
16924.11,973,37,296,10000,2.5523552894592285,1.8133970499038696,0.023795266,0.0877914951989026,0.0001755829903978052,0.24230666220306074,0.2578728627051179,5,,,,,0.4,pure_mcts
16932.523,974,15,120,10000,2.607295513153076,1.8352091312408447,0.028456673,0.0877914951989026,0.0001755829903978052,0.2007789308134551,0.22930064301498043,5,,,,,0.4,pure_mcts
16945.839,975,26,208,10000,2.6213953495025635,1.7660890817642212,0.017960858,0.0877914951989026,0.0001755829903978052,0.17240387591638406,0.18106125766965264,5,,,,,0.4,pure_mcts
16963.747,976,31,248,10000,2.510430097579956,1.8006722927093506,0.017107053,0.0877914951989026,0.0001755829903978052,0.26767557096508243,0.28133758347442317,5,,,,,0.4,pure_mcts
16970.763,977,13,104,10000,2.5014681816101074,1.7911572456359863,0.020586478,0.0877914951989026,0.0001755829903978052,0.2416188584977036,0.25462140258235544,5,,,,,0.4,pure_mcts
16981.475,978,17,136,10000,2.543579578399658,1.7917060852050781,0.012300799,0.0877914951989026,0.0001755829903978052,0.23857417466858022,0.25011858075187166,5,,,,,0.4,pure_mcts
16988.783,979,12,96,10000,2.5477163791656494,1.7899489402770996,0.02090232,0.0877914951989026,0.0001755829903978052,0.208396957577193,0.22200187384443315,5,,,,,0.4,pure_mcts
16999.568,980,20,160,10000,2.5257163047790527,1.7820823192596436,0.019081293,0.0877914951989026,0.0001755829903978052,0.21155282253068697,0.22232215807993572,5,,,,,0.4,pure_mcts
17008.698,981,16,128,10000,2.611668586730957,1.7912617921829224,0.018583575,0.0877914951989026,0.0001755829903978052,0.16616451373470276,0.18543034097280442,5,,,,,0.4,pure_mcts
17029.731,982,37,296,10000,2.5186307430267334,1.8176119327545166,0.02568945,0.0877914951989026,0.0001755829903978052,0.22644560559621774,0.2543418985403194,5,,,,,0.4,pure_mcts
17040.522,983,16,128,10000,2.4880285263061523,1.7685645818710327,0.027373455,0.0877914951989026,0.0001755829903978052,0.26489822342503133,0.26933970556480247,5,,,,,0.4,pure_mcts
17049.986,984,13,104,10000,2.530789375305176,1.7758625745773315,0.02388976,0.0877914951989026,0.0001755829903978052,0.26465606496562766,0.27688758351011455,5,,,,,0.4,pure_mcts
17070.471,985,32,256,10000,2.4781837463378906,1.7447482347488403,0.024757273,0.0877914951989026,0.0001755829903978052,0.27674835330755065,0.2941619533885179,5,,,,,0.4,pure_mcts
17085.397,986,24,192,10000,2.525869846343994,1.755791425704956,0.03439842,0.0877914951989026,0.0001755829903978052,0.21540813977751172,0.22974886285323803,5,,,,,0.4,pure_mcts
