timestamp,batch,episode_len,augmented_samples,buffer_size,loss,entropy,kl,lr_multiplier,effective_lr,explained_var_old,explained_var_new,update_steps,win_ratio,eval_wins,eval_losses,eval_ties,best_win_ratio,opponent_type
9644.13,1244,11,88,10000,2.337491750717163,1.5223326683044434,0.028722282,0.1316872427983539,0.0002633744855967078,0.15237709717448145,0.17645752062291475,5,,,,,1.0,pure_mcts
9649.338,1245,9,72,10000,2.333130359649658,1.5038788318634033,0.021854661,0.1316872427983539,0.0002633744855967078,0.12357907660912615,0.14441778996986576,5,,,,,1.0,pure_mcts
9651.828,1246,7,56,10000,2.2864818572998047,1.5215567350387573,0.03080338,0.1316872427983539,0.0002633744855967078,0.16673123743453067,0.18133189406745787,5,,,,,1.0,pure_mcts
9659.021,1247,13,104,10000,2.324946641921997,1.4707586765289307,0.02981763,0.1316872427983539,0.0002633744855967078,0.16285892426281423,0.19307365942200405,5,,,,,1.0,pure_mcts
9664.662,1248,10,80,10000,2.356865406036377,1.5142673254013062,0.02266007,0.1316872427983539,0.0002633744855967078,0.12806011739583367,0.14939588119685498,5,,,,,1.0,pure_mcts
9669.798,1249,9,72,10000,2.2848329544067383,1.5657382011413574,0.016411815,0.1316872427983539,0.0002633744855967078,0.16510978238533025,0.1803222536894198,5,,,,,1.0,pure_mcts
9675.892,1250,11,88,10000,2.365818977355957,1.4836012125015259,0.045703255,0.0877914951989026,0.0001755829903978052,0.1368064028255821,0.15662790061278753,5,0.9,9,1,0,1.0,pure_mcts
9769.468,1251,12,96,10000,2.3408126831054688,1.543764352798462,0.019551918,0.0877914951989026,0.0001755829903978052,0.17191963128633736,0.19029112437118423,5,,,,,1.0,pure_mcts
9774.249,1252,11,88,10000,2.31384015083313,1.4891467094421387,0.014016565,0.0877914951989026,0.0001755829903978052,0.1511967620916289,0.16241196444920358,5,,,,,1.0,pure_mcts
9782.379,1253,15,120,10000,2.339812755584717,1.475541591644287,0.009415991,0.1316872427983539,0.0002633744855967078,0.16273085554766953,0.18133161195794478,5,,,,,1.0,pure_mcts
9787.389,1254,9,72,10000,2.2666008472442627,1.5103274583816528,0.018675623,0.1316872427983539,0.0002633744855967078,0.1784940314538559,0.18693485168395185,5,,,,,1.0,pure_mcts
9794.085,1255,12,96,10000,2.276968240737915,1.4733672142028809,0.018808171,0.1316872427983539,0.0002633744855967078,0.15393261724551954,0.17710995186693057,5,,,,,1.0,pure_mcts
9798.038,1256,7,56,10000,2.2347450256347656,1.5088694095611572,0.01952986,0.1316872427983539,0.0002633744855967078,0.21307381506959888,0.2342909945543692,5,,,,,1.0,pure_mcts
9803.548,1257,10,80,10000,2.384078025817871,1.469414472579956,0.014325442,0.1316872427983539,0.0002633744855967078,0.11099765655551641,0.12972432592517902,5,,,,,1.0,pure_mcts
9807.079,1258,9,72,10000,2.25373911857605,1.5228930711746216,0.028762095,0.1316872427983539,0.0002633744855967078,0.1458859033250316,0.17456476451673553,5,,,,,1.0,pure_mcts
9815.125,1259,14,112,10000,2.3445804119110107,1.5308566093444824,0.015726168,0.1316872427983539,0.0002633744855967078,0.164569044141608,0.18564351290824943,5,,,,,1.0,pure_mcts
9822.238,1260,13,104,10000,2.3081493377685547,1.5086685419082642,0.029023416,0.1316872427983539,0.0002633744855967078,0.17624931535260135,0.18978108406027094,5,,,,,1.0,pure_mcts
9828.466,1261,11,88,10000,2.306295871734619,1.4942814111709595,0.019658178,0.1316872427983539,0.0002633744855967078,0.17730111246556268,0.19267869077924704,5,,,,,1.0,pure_mcts
